,Recommended Mapping Category,Relevancy Label,refSource,category,label,targetType,adword,mappingModality,version,targetLabel,score,version
10486,,H,imagenet,dog,"['American Staffordshire terrier', 'Staffordshire terrier', 'American pit bull terrier', 'pit bull terrier']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.816347918,2
10487,,H,imagenet,dog,['Bedlington terrier'],inclusion,Pets,text+video,2,Pets,0.714706725,2
10488,,N,imagenet,dog,['Bedlington terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.720196857,2
10489,,H,imagenet,dog,['Bedlington terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.799993461,2
10490,,H,imagenet,dog,['Border terrier'],inclusion,Pets,text+video,2,Pets,0.741997491,2
10491,,N,imagenet,dog,['Border terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.770864119,2
10492,,H,imagenet,dog,['Border terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.845091901,2
10493,,H,imagenet,dog,['Kerry blue terrier'],inclusion,Pets,text+video,2,Pets,0.719294014,2
10494,,N,imagenet,dog,['Kerry blue terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.766077532,2
10495,,H,imagenet,dog,['Irish terrier'],inclusion,Pets,text+video,2,Pets,0.734505129,2
10496,,N,imagenet,dog,['Irish terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.765812961,2
10497,,H,imagenet,dog,['Irish terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.832957853,2
10498,,H,imagenet,dog,['Norfolk terrier'],inclusion,Pets,text+video,2,Pets,0.757564217,2
10499,,N,imagenet,dog,['Norfolk terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.761885907,2
10500,,H,imagenet,dog,['Norfolk terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.828581607,2
10501,,H,imagenet,dog,['Norwich terrier'],inclusion,Pets,text+video,2,Pets,0.749778659,2
10502,,N,imagenet,dog,['Norwich terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.76032483,2
10503,,H,imagenet,dog,['Norwich terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.824615761,2
10504,,H,imagenet,dog,['Yorkshire terrier'],inclusion,Pets,text+video,2,Pets,0.752494317,2
10505,,N,imagenet,dog,['Yorkshire terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.75464286,2
10506,,H,imagenet,dog,['wire-haired fox terrier'],inclusion,Pets,text+video,2,Pets,0.735198133,2
10507,,N,imagenet,dog,['wire-haired fox terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.778693957,2
10508,,H,imagenet,dog,['wire-haired fox terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.824044016,2
10509,,H,imagenet,dog,['Lakeland terrier'],inclusion,Pets,text+video,2,Pets,0.745462032,2
10510,,N,imagenet,dog,['Lakeland terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.758519006,2
10511,,H,imagenet,dog,['Lakeland terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.824554557,2
10512,,H,imagenet,dog,"['Sealyham terrier', 'Sealyham']",inclusion,Pets,text+video,2,Pets,0.777879431,2
10513,,N,imagenet,dog,"['Sealyham terrier', 'Sealyham']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.801247656,2
10514,,H,imagenet,dog,"['Sealyham terrier', 'Sealyham']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.867464367,2
10515,,H,imagenet,dog,"['Airedale', 'Airedale terrier']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.765293994,2
10516,,H,imagenet,dog,"['cairn', 'cairn terrier']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.772036969,2
10517,,H,imagenet,dog,['Australian terrier'],inclusion,Pets,text+video,2,Pets,0.762171019,2
10518,,N,imagenet,dog,['Australian terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.779003353,2
10519,,H,imagenet,dog,['Australian terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.844466546,2
10520,,H,imagenet,dog,"['Dandie Dinmont', 'Dandie Dinmont terrier']",inclusion,Pets,text+video,2,Pets,0.777879461,2
10521,,N,imagenet,dog,"['Dandie Dinmont', 'Dandie Dinmont terrier']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.801247599,2
10522,,H,imagenet,dog,"['Dandie Dinmont', 'Dandie Dinmont terrier']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.86746432,2
10523,,H,imagenet,dog,"['Boston bull', 'Boston terrier']",inclusion,Pets,text+video,2,Pets,0.71254715,2
10524,,N,imagenet,dog,"['Boston bull', 'Boston terrier']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.749371885,2
10525,,H,imagenet,dog,"['Boston bull', 'Boston terrier']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.811585269,2
10526,,H,imagenet,dog,['miniature schnauzer'],inclusion,Pets,text+video,2,Pets,0.749037221,2
10527,,N,imagenet,dog,['miniature schnauzer'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.770267934,2
10528,,H,imagenet,dog,['miniature schnauzer'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.831478243,2
10529,,H,imagenet,dog,['giant schnauzer'],inclusion,Pets,text+video,2,Pets,0.739785032,2
10530,,N,imagenet,dog,['giant schnauzer'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.777668138,2
10531,,H,imagenet,dog,['giant schnauzer'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.828812431,2
10532,,H,imagenet,dog,['giant schnauzer'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.750050067,2
10533,,H,imagenet,dog,['standard schnauzer'],inclusion,Pets,text+video,2,Pets,0.754848769,2
10534,,N,imagenet,dog,['standard schnauzer'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.768694038,2
10535,,H,imagenet,dog,['standard schnauzer'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.83561646,2
10536,,N,imagenet,dog,"['Scotch terrier', 'Scottish terrier', 'Scottie']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.727728525,2
10537,,H,imagenet,dog,"['Scotch terrier', 'Scottish terrier', 'Scottie']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.791511972,2
10538,,H,imagenet,dog,"['Tibetan terrier', 'chrysanthemum dog']",inclusion,Pets,text+video,2,Pets,0.754428143,2
10539,,N,imagenet,dog,"['Tibetan terrier', 'chrysanthemum dog']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.792708045,2
10540,,H,imagenet,dog,"['Tibetan terrier', 'chrysanthemum dog']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.841722352,2
10541,,N,imagenet,dog,"['silky terrier', 'Sydney silky']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.729242643,2
10542,,H,imagenet,dog,"['silky terrier', 'Sydney silky']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.772921543,2
10543,,L,imagenet,dog,"['silky terrier', 'Sydney silky']",inclusion,Style & Fashion|Beauty|Hair Care,text+video,2,Style & Fashion||Hair Care,0.718589768,2
10544,,N,imagenet,dog,['soft-coated wheaten terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.734316032,2
10545,,H,imagenet,dog,['soft-coated wheaten terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.805661397,2
10546,,N,imagenet,dog,['West Highland white terrier'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.745973102,2
10547,,H,imagenet,dog,['West Highland white terrier'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.806815336,2
10548,,L,imagenet,dog,['West Highland white terrier'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.720626672,2
10549,,N,imagenet,dog,['West Highland white terrier'],inclusion,Travel|Travel Locations|South America Travel,text+video,2,Travel||South America Travel,0.762453898,2
10550,,H,imagenet,dog,"['Lhasa', 'Lhasa apso']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.713497685,2
10551,,H,imagenet,dog,['flat-coated retriever'],inclusion,Pets,text+video,2,Pets,0.732223693,2
10552,,N,imagenet,dog,['flat-coated retriever'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.744363171,2
10553,,H,imagenet,dog,['curly-coated retriever'],inclusion,Pets,text+video,2,Pets,0.721520415,2
10554,,N,imagenet,dog,['curly-coated retriever'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.752861965,2
10555,,H,imagenet,dog,['curly-coated retriever'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.813365275,2
10556,,L,imagenet,dog,['curly-coated retriever'],inclusion,Style & Fashion|Beauty|Hair Care,text+video,2,Style & Fashion||Hair Care,0.712281759,2
10557,,H,imagenet,dog,['golden retriever'],inclusion,Pets,text+video,2,Pets,0.763938316,2
10558,,N,imagenet,dog,['golden retriever'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.77532555,2
10559,,H,imagenet,dog,['golden retriever'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.856236187,2
10560,,H,imagenet,dog,['Labrador retriever'],inclusion,Pets,text+video,2,Pets,0.749005475,2
10561,,N,imagenet,dog,['Labrador retriever'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.768704068,2
10562,,H,imagenet,dog,['Chesapeake Bay retriever'],inclusion,Pets,text+video,2,Pets,0.732301195,2
10563,,N,imagenet,dog,['Chesapeake Bay retriever'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.745592564,2
10564,,H,imagenet,dog,['Chesapeake Bay retriever'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.801858613,2
10565,,N,imagenet,dog,['German short-haired pointer'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.726738036,2
10566,,H,imagenet,dog,['German short-haired pointer'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.789788816,2
10567,,H,imagenet,dog,"['vizsla', 'Hungarian pointer']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.760129176,2
10568,,N,imagenet,dog,['English setter'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.72133124,2
10569,,H,imagenet,dog,['English setter'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.801085019,2
10570,,H,imagenet,dog,"['Irish setter', 'red setter']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.75891554,2
10571,,H,imagenet,dog,['Gordon setter'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.783716533,2
10572,,H,imagenet,dog,['Brittany spaniel'],inclusion,Pets,text+video,2,Pets,0.730191881,2
10573,,N,imagenet,dog,['Brittany spaniel'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.758291513,2
10574,,H,imagenet,dog,['Brittany spaniel'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.822554312,2
10575,,H,imagenet,dog,"['clumber', 'clumber spaniel']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.714855146,2
10576,,H,imagenet,dog,"['English springer', 'English springer spaniel']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.76407377,2
10577,,N,imagenet,dog,['Welsh springer spaniel'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.734194192,2
10578,,H,imagenet,dog,['Welsh springer spaniel'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.802857809,2
10579,,H,imagenet,dog,"['cocker spaniel', 'English cocker spaniel', 'cocker']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.77933547,2
10580,,H,imagenet,dog,['Sussex spaniel'],inclusion,Pets,text+video,2,Pets,0.733618617,2
10581,,N,imagenet,dog,['Sussex spaniel'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.742831224,2
10582,,H,imagenet,dog,['Sussex spaniel'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.806791159,2
10583,,H,imagenet,dog,['Irish water spaniel'],inclusion,Pets,text+video,2,Pets,0.736250541,2
10584,,N,imagenet,dog,['Irish water spaniel'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.763107954,2
10585,,H,imagenet,dog,['Irish water spaniel'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.826813822,2
10586,,L,imagenet,dog,['Irish water spaniel'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.717905431,2
10587,,N,imagenet,dog,['kuvasz'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.825293906,2
10588,,H,imagenet,dog,['kuvasz'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744991036,2
10589,,N,imagenet,dog,['schipperke'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.734829646,2
10590,,H,imagenet,dog,['schipperke'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.811124041,2
10591,,L,imagenet,dog,['groenendael'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744991036,2
10592,,H,imagenet,dog,['malinois'],inclusion,Pets,text+video,2,Pets,0.713536232,2
10593,,N,imagenet,dog,['malinois'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.731796928,2
10594,,H,imagenet,dog,['malinois'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.823896709,2
10595,,N,imagenet,dog,['briard'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.734112675,2
10596,,H,imagenet,dog,['briard'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.816849447,2
10597,,N,imagenet,dog,['kelpie'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.738943964,2
10598,,N,imagenet,dog,['komondor'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.722700346,2
10599,,H,imagenet,dog,['komondor'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.800040885,2
10600,,N,imagenet,dog,"['Old English sheepdog', 'bobtail']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.736334651,2
10601,,H,imagenet,dog,"['Old English sheepdog', 'bobtail']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.79385823,2
10602,,H,imagenet,dog,"['Shetland sheepdog', 'Shetland sheep dog', 'Shetland']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.783194303,2
10603,,H,imagenet,dog,['collie'],inclusion,Pets,text+video,2,Pets,0.764945923,2
10604,,N,imagenet,dog,['collie'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.799144782,2
10605,,H,imagenet,dog,['collie'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.863469608,2
10606,,H,imagenet,dog,['Border collie'],inclusion,Pets,text+video,2,Pets,0.719476369,2
10607,,N,imagenet,dog,['Border collie'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.758919571,2
10608,,H,imagenet,dog,['Rottweiler'],inclusion,Pets,text+video,2,Pets,0.769610463,2
10609,,N,imagenet,dog,['Rottweiler'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.785134067,2
10610,,H,imagenet,dog,['Rottweiler'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.860092786,2
10611,,N,imagenet,dog,"['German shepherd', 'German shepherd dog', 'German police dog', 'alsatian']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.73506434,2
10612,,H,imagenet,dog,"['German shepherd', 'German shepherd dog', 'German police dog', 'alsatian']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.834299244,2
10613,,H,imagenet,dog,"['Doberman', 'Doberman pinscher']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.779710784,2
10614,,H,imagenet,dog,['miniature pinscher'],inclusion,Pets,text+video,2,Pets,0.722806737,2
10615,,N,imagenet,dog,['miniature pinscher'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.737793797,2
10616,,H,imagenet,dog,['miniature pinscher'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.815551987,2
10617,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Automotive|Road-Side Assistance,text+video,2,Automotive|Road-Side Assistance,0.712971312,2
10618,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Healthy Living|Fitness and Exercise,text+video,2,Healthy Living|Fitness and Exercise,0.712235607,2
10619,,H,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Pets,text+video,2,Pets,0.738520184,2
10620,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.760748215,2
10621,,H,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.832797371,2
10622,,H,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.784691863,2
10623,,H,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Real Estate|Land and Farms,text+video,2,Real Estate|Land and Farms,0.71880892,2
10624,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Shopping|Children's Games and Toys,text+video,2,Shopping|Children's Games and Toys,0.715112351,2
10625,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Style & Fashion|Women's Fashion|Women's Accessories|Women's Jewelry and Watches,text+video,2,Style & Fashion|||Women's Jewelry and Watches,0.739776539,2
10626,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Style & Fashion|Men's Fashion|Men's Clothing,text+video,2,Style & Fashion||Men's Clothing,0.714251658,2
10627,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Travel|Travel Locations|North America Travel,text+video,2,Travel||North America Travel,0.755434485,2
10628,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Travel|Travel Locations|Polar Travel,text+video,2,Travel||Polar Travel,0.722222111,2
10629,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Travel|Travel Locations|South America Travel,text+video,2,Travel||South America Travel,0.749935282,2
10630,,N,imagenet,dog,['Greater Swiss Mountain dog'],inclusion,Travel|Travel Type|Beach Travel,text+video,2,Travel||Beach Travel,0.712407548,2
10631,,H,imagenet,dog,['Bernese mountain dog'],inclusion,Pets,text+video,2,Pets,0.743382765,2
10632,,N,imagenet,dog,['Bernese mountain dog'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.767212865,2
10633,,H,imagenet,dog,['Bernese mountain dog'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.840041486,2
10634,,L,imagenet,dog,['Appenzeller'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744991036,2
10635,,N,imagenet,dog,['EntleBucher'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.825293906,2
10636,,L,imagenet,dog,['EntleBucher'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.744991036,2
10637,,H,imagenet,dog,['boxer'],inclusion,Pets,text+video,2,Pets,0.719764645,2
10638,,N,imagenet,dog,['boxer'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.756730641,2
10639,,H,imagenet,dog,['boxer'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.826817801,2
10640,,H,imagenet,dog,['bull mastiff'],inclusion,Pets,text+video,2,Pets,0.715896472,2
10641,,N,imagenet,dog,['bull mastiff'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.773529585,2
10642,,H,imagenet,dog,['bull mastiff'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.844269182,2
10643,,N,imagenet,dog,['Tibetan mastiff'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.754720461,2
10644,,H,imagenet,dog,['Tibetan mastiff'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.814359876,2
10645,,N,imagenet,dog,['French bulldog'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.762368346,2
10646,,H,imagenet,dog,['French bulldog'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.828416459,2
10647,,H,imagenet,dog,['Great Dane'],inclusion,Pets,text+video,2,Pets,0.762114273,2
10648,,N,imagenet,dog,['Great Dane'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.766894417,2
10649,,H,imagenet,dog,['Great Dane'],inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.72657546,2
10650,,H,imagenet,dog,"['Eskimo dog', 'husky']",inclusion,Pets,text+video,2,Pets,0.761427451,2
10651,,N,imagenet,dog,"['Eskimo dog', 'husky']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.785124825,2
10652,,H,imagenet,dog,"['Eskimo dog', 'husky']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.852484767,2
10653,,H,imagenet,dog,"['malamute', 'malemute', 'Alaskan malamute']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.749047973,2
10654,,H,imagenet,dog,['Siberian husky'],inclusion,Pets,text+video,2,Pets,0.738195057,2
10655,,N,imagenet,dog,['Siberian husky'],inclusion,Pets|Cats,text+video,2,Pets|Cats,0.766340008,2
10656,,H,imagenet,dog,['Siberian husky'],inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.819781564,2
10657,,H,imagenet,dog,"['dalmatian', 'coach dog', 'carriage dog']",inclusion,Pets,text+video,2,Pets,0.77844368,2
10658,,N,imagenet,dog,"['dalmatian', 'coach dog', 'carriage dog']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.785101689,2
10659,,H,imagenet,dog,"['dalmatian', 'coach dog', 'carriage dog']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.859156327,2
10660,,L,imagenet,dog,"['dalmatian', 'coach dog', 'carriage dog']",inclusion,Pets|Large Animals,text+video,2,Pets|Large Animals,0.717542182,2
10661,,H,imagenet,dog,"['affenpinscher', 'monkey pinscher', 'monkey dog']",inclusion,Pets,text+video,2,Pets,0.747610886,2
10662,,N,imagenet,dog,"['affenpinscher', 'monkey pinscher', 'monkey dog']",inclusion,Pets|Cats,text+video,2,Pets|Cats,0.797511227,2
10663,,H,imagenet,dog,"['affenpinscher', 'monkey pinscher', 'monkey dog']",inclusion,Pets|Dogs,text+video,2,Pets|Dogs,0.839695656,2
